text,label,label_enc
பிட் கோயின் வீடியோ பண்ணுக பிரோ,Non_hope_speech,1
ஹெல்லோ ஆப் ஆல்டர்நேட்டிவ் வெனும். ஷேர் சாட் மொக்கய இருகு அனா.,Non_hope_speech,1
@ஜோதி ஜோதி,Non_hope_speech,1
@சாரா சாரா பிளீஸ் என்னாம் நண்பா நெனச்சே சப்போர்ட் பண்ணுங்க,Hope_speech,0
நல்லா குயாலிட்டி ஆப்ஸ் இந்தியா கண்டுபிடிச்சா,Non_hope_speech,1
சித்த பாத்ரி உண்மை நிலவரதை (கொரோனா) கூறவும். மதன் அவர்களே,Hope_speech,0
அடுத்து வைரஸை பற்றி சொன்னிங்க அது ஆட்பிரேக்1995  படம் மாதிரி இருக்கு அந்த படத்தை பாருங்க இரண்டாவது நோயைப் பற்றிய சொன்னீங்கல்ல அதே மாதிரி அந்த படத்துல இருக்கும்,Non_hope_speech,1
தெளிவான விளக்கம் அண்ணா  சித்த மருத்துவத்தில் விரல் பீவர் க்கு நிலவேம்பு(ஆண்ட்ரோகிராபிஸ் பானிக்குலேட்டா) கசாயம் செய்து அருந்தினால் குணமடையும்..... இந்த விரல்க்கு அப்ளை பண்ணலாமே............,Non_hope_speech,1
இந்தியாவை தற்போது ஆட்சி செய்வது ஒரு உண்மையான தேசபக்தி கொண்ட மோடி எனவே இந்தியாவுடன் எந்த நாடு மோதினாலும் ஜெயிக்கமுடியாது இது உண்மை வந்தேமாதரம் ஜெய்ஹிந்த் கருத்து சொல்கிறேன் என்ற பெயரில் எந்த தேசவிரோதியும் உளரக்கூடாது,Non_hope_speech,1
என்ன ......ப்ரோய் .. எவ்லோ.....லேட்டி,Hope_speech,0
டியூரேஷன் 9.53 இந்தியாவுக்கு  சப்போர்ட் ஆ சைனா நிக்குமா (டங் ஸ்லிப் ஆகிடுச்சு),Non_hope_speech,1
டிக்யூ பிரோ நா கெட்டாஹுக்கு வீடியோ போட்டிருக்கிங் .டிக்யூ,Non_hope_speech,1
சூப்பர் வெரலெவல் வீடியோ பிரோ,Hope_speech,0
பிரோ ஆல் மி ஆப் சைன்ஸ் பா இருத அப்போ மி ஆண்ட் போக்கோ போனிலா ஆப்ஸ் அன்இன்ஸ்டால் பணனுமா,Non_hope_speech,1
நலிக்கு அன்னென் சீமன் சீனா பயணம்... தமிழ் இனா சீமாதர்மார்,Hope_speech,0
8 டோ 9 பிஎம் ஒக்,Hope_speech,0
இந்த டிசீஸ்-க்கு மெடிசின் இருக்கா ?,Hope_speech,0
பிரோ பப்க் கு பதில பப்க் லைட்,Hope_speech,0
எவ்லோ வந்து வந்து சொல்லுவ பா.,Non_hope_speech,1
பிஆர்ஆய் ட்ரம்ப் பாவப்பட்டு விட்டுடுவாரு .நான நம்மா கிம் இருக்காரே ரோம்பா கோவக்காரரு,Hope_speech,0
ஹெல்லோ ஆப் அதிகம யூஎஸ்இ பண்ணுவென் இதுகு ஆல்டர்நேட்டிவ் என்ன,Non_hope_speech,1
நானும் அதை சொல்லலாம் வந்தேன் நீங்கலே சொல்லிட்டீங்கந்அண்ணா சூப்பர்,Non_hope_speech,1
முகிலன் பதி பேசுங்க பிரோ,Hope_speech,0
வி2குள்ள ஏர் பியூரிஃபயர் யூஎஸ்இ பன்னா மாஸ்க் போட்டானுமா,Hope_speech,0
ந்ஹோய்...ந்நீங்க சொன்னந்பிறகுதான் நேக்கே தெரியும்...என்என்அருமையான வரிகள்ந்...ந்,Hope_speech,0
கன்டென்ட் லா ஆட் கம்மிய இருகு போஸ்,Non_hope_speech,1
பிரோ டோடே வீடியோ போஸ்ட் பணாலயா,Hope_speech,0
வணகம் டி மாப்புல வந்தவாசி லா இருந்து,Hope_speech,0
பாஸ் நீங்க ஒரு வில்லேஜ் விஞ்ஞானி பாஸ்,Non_hope_speech,1
இ திங்க்...🤔 சீனா வாக்சின் ஹா  கண்டுபுச்சுட்டங்க நா.. அவங்க ஒரு ஒரு நடுகிட்ட ஒரு கோரிக்கை வச்சு.. அந்த கோரிக்கை கு அவங்க ஒதுகிட்ட வாக்சின் ஒவ்வொரி நடுக்கும் குடுபங்க பொல்லா 🤔,Non_hope_speech,1
கெலபிட்டய     டாங்கிலி......,Non_hope_speech,1
மாஸ்க் பொட்டு பொட்டு காதோட போன் லேயர் வந்து பிரண்ட் கு வந்து காது மூடிடும் போலயே,Non_hope_speech,1
ஜகன் மோகன் பதி பேசலா யா பிரோ,Hope_speech,0
# தமிழ் டெக் லைக் ஸ்க்வாட்...,Hope_speech,0
திறமைக்கு மரியாதை இல்லாத நாட்டில் எதற்கு நான் இருக்க வேண்டும்? உடனே நாட்டு பற்றை பற்றி பேசாதே. இங்கு உள்ள அனைவரும் மேல் அதிகாரிகளுக்கு முறைவாசல் பார்ப்பவர்களே மதிக்க படுகின்றனர். அவர்களிடம் நாம் ஒன்றும் செய்ய முடியாது.,Non_hope_speech,1
உலக கவுன்சில் ஏஎம் சேர்து இந்த சீனா கரா டாஷ் கலுக்கு வைகு ஒரு பூட்டு போட்டு விண்வெளிகு அனுபுங்க,Non_hope_speech,1
பிரோ டிக்டோக் பதிலக டென் டான் ஒரு ஆப் எருக்கு அது யப்படி நு சொல்லுக,Non_hope_speech,1
பிரோ இங்கா எல்லா போன் மே மேட் இன் சீனா தா சோ எப்படி முடியம் மொதல நம்மா புரொடக்ட் இன்கிரீஸ் பண்ணனும் அப்பராம நம்மா திங்ஸ் யூஎஸ்இ பண்ணனும் அப்போ தா நம்மா நல்லா இருபொம் சோ திங்க் பண்ணுங்க,Non_hope_speech,1
8.00 டோ 9.00 குலா ப்ருஹ்,Hope_speech,0
ரோம்பா குஷியோ பேசலா சிறிபு தூகல தெரிதீ 🤓,Non_hope_speech,1
ஏன்டா நாய நீங்க விலங்குகள் எல்லாத்தையும் அழிப்பிங்களாம்,Hope_speech,0
ஜியோ ஒடா ஆப் லா வெனா பிரோ,Hope_speech,0
எங்கள் வீட்டில் மோட்டோ,Hope_speech,0
பிரோ டைம் வந்து 8,Hope_speech,0
பிரோ அப்போ அந்த மாதிரி ஸ்பெசிஸ் அஹ் சாப்டதன் கொரோனாவைரஸ் வரும???,Non_hope_speech,1
ப்ரோ ரன்னிங் எந்த அளவுக்கு நமக்கு இருவர் வாட்ஸ்அப் ஃபேஸ்புக்,Non_hope_speech,1
எது எலம் வர்ல்ட் வார் 3 அறிகுறகள்,Non_hope_speech,1
அடேய் சைனாகாரனுங்களா கொரானா பரவின பிறகுதான் சொன்னீங்க...அப்போ இந்த வைரஸ் சும் பரவ ஆரம்பிச்சிடுச்சா?,Non_hope_speech,1
எனக்கு யூடியூப் சேனல் இருக்கு மக்களே போய் பாருங்க ஒரு சப்ஸ்கிரைப் மட்டும் பண்ணுங்கடா என்னமோ உங்க சொத்த கெட்டமாதிரி பண்ணவே மாற்றீங்க. போய் சப்ஸ்கிரைப் பண்ணுங்கடா டெய்,Non_hope_speech,1
ஆண்டா வைரஸ் ஒனகு மொடல்ல  வரா இஞ்சி,Non_hope_speech,1
மடன் பிரோ என்ன பன்ராடு அன்னா,Hope_speech,0
குட் இன்ஃபோ நண்பா,Hope_speech,0
நல்லா ஓட்டி ஆப்பிள் அஹ் சப்டுங்க,Hope_speech,0
ஸ்ரீ லங்கா லா 2 பியோபிள்ஸ்,Non_hope_speech,1
@பிரிதிவ் ராஜன் அப்போ மோடியை சொல்றிங்களா சீன  கூட்டம் னு???? ஏன் னா  அவருதான்  அக்ரீமெண்ட்  ல கையெழுத்து  போட்டு சீன பொருட்களை  விற்க அனுமதி  அளித்துள்ளார்.. சகோ,Non_hope_speech,1
குடுகாமா இருக மாடங்க பிரோ பெக்காஸ் பிசினஸ் லா.. பட் அமவுண்ட் நேரய இறுகும்,Non_hope_speech,1
@ரஞ்சிதா சுலைகா சரவணம்பட்டி பிரோ,Hope_speech,0
ஒக் வா சூப்பர்,Hope_speech,0
டிக் டோக் லாம் பான் பன்ரா மாரி உங்க வீடியோ லா வரா ஏடிஎஸ் பான் பண்ணுங்க தலைவ சரியவே காதா கெட்டு தூங்க முட்டியலா அடிக்கடி ஸ்கிப் பன்னா எந்திரிகிற மாரி இருகு சோ சாட் தலைவ,Hope_speech,0
ஹி சிர் இ'ம் வெரி பிக் பான் ஒஃப் யூ. சொல்லபோனா உங்க எல்லா வீடியோஸ் மிஸ் பண்ணமா பக்ரே & 1 ரிக்வெஸ்ட் அதுவந்து கான்பூர் என்ற ஓர்லி ஒரு பிரச்சனே பொயிட்டிருக்கு யாரோ கேங்ஸ்டர் விகாஸ் அஹ் நேரேயா நியூஸ் சேனல்ஸ் லே எல்லா அவங்க பதியே ஒடுது சோ அது பத்தி டீட்டெயில் அஹ் ஒரு வீடியோ பண்ணுங்கே சிர்,Hope_speech,0
பிரோ சேமா பிரோ....,Hope_speech,0
பிஎல்எஸ் சலைவா வா முழுங்கிட்டு பசுங்க அன்னா,Hope_speech,0
யோவ் உனோடா ஒல்ட் வீடியோஸ் பருய... நா இதத கேதுருக்கேன்...,Hope_speech,0
ப்ரூ உயர் கல்வி துறை அன்பு அலகன் கு கொரோவனமா??????,Non_hope_speech,1
@ஏபிசிடி ஏபிசிடி கம்பனி ரிப்போர்ட் பொசிட்டிவ் பட் ஹாஸ்பிட்டல் லா செக் பனா நெகேட்டிவ் அனலும் வீட்டுக்கு விடாலா 9த் டே தா அனுபுனக கம்பனி லா மெயில் காமிகா சோனா காமிகலா ஒரு வேலா கம்பனி உம் அமவுண்ட் வாங்கி அலா அனுபுத டப்ட் இருகு எனகு,Non_hope_speech,1
இண்டஸ்ட்ரி கன்ஸ்ட்ரக்ட் பன்னா புரோடெஸ்ட் பன்றனுங்க....நிவனுங்ல வெச்சு என்ன செய்ய.....,Non_hope_speech,1
@நேஹா பிரியா எனகுளம் தாங்க்ஸ் சொல்ல மேட்டிங்கா,Hope_speech,0
மீடியா தன் நீயாயா பிரச்சனைக்கு காரணம்.,Non_hope_speech,1
நோட்டிஃபிகேஷன் ஸ்க்வாட் நன்னா இன்மய் வரா வீடியோ லா ஒரு திருக்குறள் சொலுக அன்னா பிஎல்எஸ்எஸ் நித் ஆ லைக் பிஎல்எஸ்எஸ்,Non_hope_speech,1
சீனா காரன் கண்டதையும் திங்குறான்.. மனுஷனா மட்டும் தான் விட்டு வெச்சிருக்கணுங்க...,Hope_speech,0
ஓ பப்பு குடும்பம் வந்தா நல்லாருக்குமோ,Non_hope_speech,1
ஹே மடன்  ஹோவ் அரே யூ,Hope_speech,0
மேக் ஸ்க்வாட் ப்ரோம் திருப்பூர்,Non_hope_speech,1
டிக்டோக் பேன்ட் 🥳ந்டிக்டோக்கர்ஸ்,Non_hope_speech,1
நலால் ஸ்டோரி குட் ட்ரை நாங்க நியூஸ் லேயர் பாதச்சு,Non_hope_speech,1
சைனா ஒரு கூதியும் கிடையாது நீ சட்டரை சாத்து இந்திய ராணுவ வீரர்  ஒருத்தர் பத்து பேரை அடிப்பாங்க 5 பேர் சேர்ந்து ஒருத்தனை   பின் தள்ள முடியலை  சைனாவிடம் துப்பாக்கி மட்டும்தான் வலிமை ண,Non_hope_speech,1
இப்போலாம் டிவி லா நியூஸ் பாகுறது இல்லா,Non_hope_speech,1
எனல போகா குடது நான் அன்இன்சிட்டால் பண்ணிட்டேன்,Non_hope_speech,1
பிரோ நிகா என்ன வீடியோ எடிட்டிங் ஆப் வச்சுரிகிக,Hope_speech,0
@முது சக்திவேல் டாய் நயே தமிழ் பொக்கிஷம் வாஸ்டே 🤣,Hope_speech,0
@ராம் அல்லன் டிஎன்எக்ஸ் பிரோ,Hope_speech,0
தலைவரே ஒரு 8 ஒர் 10 யியர்ஸ்கு முன்னடி இதெல்லம் இல்லமா தன வால்தொம்...,Non_hope_speech,1
பிஎல்எஸ் சரியா அகனு நினைங்க இப்படி காமெடி பண்ணறது தபு,Non_hope_speech,1
ஜியோ கு மார்க்கெட்டிங் எப்போ ஸ்டார்ட் பன்னேகா பிரோ,Non_hope_speech,1
இது ரோம்பே கஷதம் மடன் 🧐🧐நிருந்தலும் இ வில் ட்ரை,Hope_speech,0
பிரோ மர்ம டோர் டோ நோட் ஒப்பன் அப்புட்டி ஒரு வீடியோ பன்னிர்த்திகே அதுல அமெரிக்கா லா ஒரு  ஸ்மால் பாக்ஸ் சேம்பர் இருக்குதுல பிரோ இப்ப  அத ரிலீஸ் பன்னலமுள்ள,Non_hope_speech,1
இந்தியா ஒசா லாண்ட் எப்போ. சீனா கிதா,Hope_speech,0
பிரீஃபயர் ஆப் கு எந்த ப்ராப்ளம் உம் வரது லா,Non_hope_speech,1
யாரு யாரடா சொலிருக்கங்க தெளிவ சோல்ரா,Non_hope_speech,1
சுப்ர்கஅம்கிருஷ்ணானியன் பிரிவினை பேச வைப்பதே  தவறு.அதை செய்ய வைப்பது யார்? சற்றே சிந்தித்துப் பாருங்கள்.ஏகாதிபத்தியம் தலைதூக்குவது அழிவிற்கான விதை.அதை எதிர்க்க தமிழ்நாட்டில் நடக்கும் பிரச்சினைக்கு முற்றுப்புள்ளி வையுங்கள்.இதில் சொல்லப்பட்டுள்ளது உண்மை.ஆனால் அதற்கு உள்நாட்டு அரசியல் பலவீனம்.மீண்டும் தவறு அதிகாரத்தின் பக்கம்.,Hope_speech,0
மேக் ஸ்க்வாட் ப்ரோம் தரணி பற்றும் தஞ்சை9.53 இந்தியா கு அமெரிக்கா நிக்கும்.பட் இ அண்டர்ஸ்டேண்ட்....கீப் கோயிங் மேக்,Hope_speech,0
@கீர்த்தன சுரேஷ் வணகம்,Hope_speech,0
அன்னா ஆன்லைன் பார்ட் ஜாப் வண்ணும் நா,Hope_speech,0
வெல்கம் லோட்டஸ் மோடி ஒரு பெடி.,Non_hope_speech,1
எடுலா செமஸ்டர் எக்ஸாம் வைகலாமா,Hope_speech,0
ஜோஹோ மீட்டிங் இருகு பிரோ இந்தியன் ஆப் தான்,Hope_speech,0
நியூஸ் தான்... பட் இவளோ பாஸ்ட் வெனம்... மனபடம் பண்ணத கோட்னா மாதிரி இருக்கு...,Non_hope_speech,1
டோங் லீ ஆஹ் இந்தியக்கு அனுப்பி ஆப்பரேஷன் ரெட் ஆரம்பிச்சனுங்கள அதனல தன் அவனுங்களுக்கு அந்த வைரஸ் ஈஹ் அட்டாக் ஆயிடுச்சி,Non_hope_speech,1
பிரோ நேகா ஜியோ ஆப்ஸ் இருகுனு சொன்னிக ஜியோ ஆப்ஸ் எல்லமா ஜியோசிம் இருத மட்ட வொர்க் பனுமா இல்லா ஏர்டெல் வோடாஃபோன் எல்லம் யூஎஸ்இ பணலம்,Non_hope_speech,1
200 நோட்டிக்கல் மைல்ஸ் = 370 கேஎம்,Non_hope_speech,1
பிரோ தமிழ்நாடு லா வந்துற்கு எங்க  ஏரியா டிரிச்சி லா ஒருதர அட்மிட் பனிற்கங்கா,Non_hope_speech,1
செம்மா பிரோ!! சேம் ஹெரே,Non_hope_speech,1
டாய் சீனா படவ.,Non_hope_speech,1
என் மனதில் வந்த எண்ணம் .ஆனால் .சீனாவில் குடிசை தொழிலே எலக்ட்ரானிக்ஸ் தான்.,Non_hope_speech,1
அடடா இதை சொல்லியே உனக்கு நல்ல வருமானம் வரும் போல கலக்கு பா வாழ்த்துக்கள்,Hope_speech,0
அன்இன்ஸ்டால் சைன்ஸ் ஆப்ஸ்,Non_hope_speech,1
தமிழ் செல்வன்  அண்ணா யூ டூப் வீடியோ  டவுன்லோட் ஆப் சொல்லுங்க,Hope_speech,0
மதன் உங்க ஸ்டைல் அமெரிக்கா இல்ல அமாரிக்க,Non_hope_speech,1
இந்திய மருத்துவ துறையும் பெரும்பாலும் சீனாவையே நம்பி இருக்கிறது..,Hope_speech,0
சீனா பெப்ளோஸ் மாண்ட் வாய்ஸ்,Non_hope_speech,1
பிரோ என்ன பிரோ கோவிட் யே எண்ணும் முடியல அதுக்குள்ள ஒனே மோர் வைரஸ் அஹ்,Non_hope_speech,1
தமிழ் அன்னா ஏடிஎஸ் லா இருந்து தன் அவங்களுக்கு புரோஃபிட் போட்டு,Non_hope_speech,1
நம்மலா எல்லம் கொரோனோ நு சொல்லி பயத்துல வச்சிகிட்டு பயகரமான கார்ப்போரேட் கேம் நடகுது.ந்நிந்த ஒப்பினியன் அஹ் ஆக்செப்ட் பன்றவக லைக் பண்ணுக ந்நி,Non_hope_speech,1
நம்பா உசுரு பதி ஒருதரும் பேசா மேட்டிங்குரங்க பா,Hope_speech,0
பிரோ பப்க் சீனா ஆப் எலா பிரோ,Hope_speech,0
ஐபோலா மேக் வீடியோஸ் பாக இன்ட்ரெஸ்ட் யே இல்லா டோ போர்..........,Hope_speech,0
வே சிஏஎன் டோ இட் ......பா.......,Non_hope_speech,1
இதுல எந்த ஆப் இல்லா எண்டா  இ'ம் ஐபோன் யூஎஸ்இ,Non_hope_speech,1
ஹி பிரோ சூப்பர் வீடியோ,Hope_speech,0
வோ ஹேவ் ரெட்மி மொபைல் ஹிட் லைக் ஹெரே.,Hope_speech,0
பிரேம் அசனா எல்லாம் பண்ணா ஆக்டிவ் வா இருப்பாங்க.ந்நீங்க  என்ன பிரோ இவ்வளவு லேட் டா வீடியோ போடுறீங்க.,Hope_speech,0
பிரோ நீங்க சொன்னா எந்த ஆப் உம் மேய் யே கிட்ட இல்லா பிரோ.,Non_hope_speech,1
யாருக்கெல்லாம் சயன்ஸ் இன்வென்ஷன்  பாக்கணுமா அவங்க ஐடியாவே சேனல் போய் பாருங்க அப்படியே சப்போர்ட் பண்ணுங்க,Hope_speech,0
எந்த நாடு மருந்து கண்டுபிடித்தாலும் அது தொழிலாகவே பார்க்க படும். குறைந்த லாபத்தில் விற்கும் நிறுவனங்கள் மிக மிகக் குறைவு. மூலதன விலையில் இருந்து 30 முதல் 300 மடங்கு வரை அதிகமாக வைத்து தான் விற்பார்கள். இதுதான் தொழில் யுக்தி. என்என்நீங்கள் சரியா ஆறு முப்பது ஏழு மணிக்கு காணொளி பதிவிட்டால் மிகச் சிறந்தது.,Non_hope_speech,1
நமா ஊர்ல இருந்து எவனோ போய் சீனா டோக்கு ஓசி போடன்....,Non_hope_speech,1
என்டா ஒரு சைன்ஸ் ஆப் குடா இலா....,Non_hope_speech,1
உழைப்பு ஒன்று தான் தீர்வு..... தனியார் மயம் தான் இந்தியர்களை உழைப்பாளிகள் ஆக்கும்....,Hope_speech,0
ட்ரூ காலர் கு ரிப்ளேஸ் என்ன ஆப் பிரோ,Non_hope_speech,1
அது எப்படி ப்ரோ இது வந்தால் சைனா தான் முதல் பாதிக்கப்படுகிறார்கள்,Non_hope_speech,1
எவனிங் டைம் லா போஸ்ட் பண்ணு யா,Hope_speech,0
டிக் டோக் பான் பன்னா து டிஸ் குட் ஆண்ட் இந்த வயசனவங்க புல் டிக் டோக் நு போன் நா வே பகுரங்க யாருக்குட்டாம் முகம்குடுத்து பெசமேடிங் ரங்கா.... பான் இன் டிக் டோக்,Hope_speech,0
இ ஏஎம் பிக் பான் அன்னா,Hope_speech,0
சைனீஸ் ஆப்புக்கு மாற்றாக வேற இந்தியா ஆப்பு பண்றீங்க ஓகே . எதுக்கு ஒன் பிளஸ் டிவி ரிவ்யூ பண்ணுனிங்க அதுவும் சைனா கம்பெனி தானே?,Non_hope_speech,1
சவுண்ட் வரேலா சிர்,Non_hope_speech,1
ஒக் தம்பி நமா சீனா கிட்டியா வேண்டம்ன்னு முடிவு பன்றொம் ந்நு வை..... அதுக்கு மற்று ஏன்னதன் இருக்கு,Non_hope_speech,1
வந்தன் லா என் தலைவன்,Hope_speech,0
1ஸ்ட் கமெண்ட் கு ஒரு ஹெர்ட் 🤔🤔,Hope_speech,0
லூசா நே ???1962 எனா நடத்திச்சி? நீ உயிரோடவா இருக்க??,Non_hope_speech,1
எவங்க மட்டியில வாலா முடியிலே,Non_hope_speech,1
@பிரபா கரன் அவக்க கூகிள் மாரி அவக்க கவுண்ட்ரி எருக்குற ஒரு ஆப் யூஎஸ்இ பன்ரக்க அது கூகிள் மாறியே வேரா ஆப்,Hope_speech,0
இனி லாக் டவுன் போட்ட மாடங்கா ஆப்டினு சொன்னிக,Hope_speech,0
ரேகன் பெலிக்ஸ்,Non_hope_speech,1
மடன் புரத்தர் தம்ப்னெயில் லா பகுறதுகு ஸ்ட்ரிக்ட் சிர் மாதி இருகங்க,Non_hope_speech,1
இ திங்க் சீனா பெருசா எத்தோ பனா பொறங்க.... 🤣,Non_hope_speech,1
தல தோனி ஹேப்பி பர்த்டே,Hope_speech,0
வைரஸ் களின் தாயகம் சைனா,Non_hope_speech,1
நனும் 2 டேஸ் ஏஏ பக்குறேன் ஒரு 15 பொண்ணுங்களுக்கு ஹெர்ட் பொற்றுபன் காமா கூதி மாவன்,Non_hope_speech,1
போன் ல அப்பா நம்பர் இருந்து அதிலிருந்து கால் வருதுனா நீங்க லக்கி பெர்சன். ஹேப்பி பாதர்ஸ் டே டோ ஆல் பாதர்ஸ்...,Hope_speech,0
இந்தியா கோஸ் டோ அமெரிக்கா,Non_hope_speech,1
எலா மோப் சீனா லா தான் மேனுஃபேக்சரிங் பன்ரங்கா சுமா ஒளரத,Hope_speech,0
போற போக்க பார்த்தா அடுத்த வருஷமும் 10வது படிக்கிற பசங்க படிக்காமலே பாஸ் ஆகிடுவாங்க போல இருக்கே...,Hope_speech,0
அன்னா ரெட்மி மொபைல்,Non_hope_speech,1
நமா சேனல் சீரியல் அடிச்சு 🤣🤣🤣,Hope_speech,0
ஹி அன்னா,Hope_speech,0
நியூஸ் அஹ் நியூஸ் அஹ் மாதிரி சொல்லுடா.,Non_hope_speech,1
ஜி பப்க் கு ஆல்டர்னேட் அஹ் பிரீஃபயர் இருகு,Non_hope_speech,1
@ஜோதி ஜோதி டிஎன்எக்ஸ் சிஸ்,Hope_speech,0
நெக்ஸ்ட் வீடியோ பொடுங்க நண்பா...வெய்ட்டிங்🤩🤩🤩,Non_hope_speech,1
கண்டிப்பா பிசினஸ் தா பற்பங்க,Hope_speech,0
அப்போ பப்க் அமெரிக்கன் புரொடெக்ட் எல்லய,Hope_speech,0
யூனிசேட்டால் சைன்ஸ் ஆப்,Non_hope_speech,1
சிம்ப்ளை சைத் வைபிள்ள பிரோ!!!!,Non_hope_speech,1
இ ம் ஹேவிங் அசுஸ்,Hope_speech,0
பிரோ பியூபிஜி  யா விட்டிங்க,Non_hope_speech,1
தாய் நாடே  என் ரத்தம் கோதிக்குது ராணுவதிருக்கு போகா  வெரிகொண்டா வெங்கை நான் படிக்கவில்லை  நான் மட்டுமில்லை என் பொன்று தன் இங்கு அதிகம்,Hope_speech,0
ஒஹ்..  அதுசரி.  கூகிள் உம் ஆல்டர்நேட்டிவ் ஆப்ஸ் வச்சிருக்கானே..   அப்போ ஜியோ குடா கூகிள் கரணும் சேர்ந்து சதி பன்னி தன் இந்த வேலயா பண்ணிருக்கணுங்க நு நினைகிறேன்.  என்ன கொடுமா சிர்,Non_hope_speech,1
வேலை இல்ல திண்டாட்டம் பத்தி ஓரு வீடியோ போடுங்க... ஏழை மக்கள் சார்பில்....,Hope_speech,0
2ந்த் கமெண்ட்,Hope_speech,0
பொங்கடா வெண்ணைகள யூஎஸ்இ பன்றதே சீனா மொபைல் லா... ஆப் அன்இன்ஸ்டால் பன்னா சாரி அகிடுமா???,Non_hope_speech,1
கல்லாடம் கள்ளத்தடம் நா ஒத்துக மாத்தான். இந்தியா டான் 1ஸ்ட் ராங்க்.,Hope_speech,0
நண்பா ஒபேரா ப்ரவ்சர் யூஎஸ்இ பண்ணலாமா,Non_hope_speech,1
1967 இல் இந்த கூமுட்டை பிறந்து இருக்காதுஎன்என்இந்த கூமுட்டை ஒரு சீனா கை கூலி என்என்இவன் சீனாவை தூக்கி பேசுர,Non_hope_speech,1
6.00 பிஎம் பிரோ,Hope_speech,0
ஹி அன்னா 🤞,Hope_speech,0
இனிமேல் எந்த  நாட்டில் போர் சம்மந்தமான ஆயுதங்களை நம் நாட்டில் அதிகமாக போர் விமானங்கள் போர்க்கப்பல் போர் பீரங்கி குண்டுகள்  போர் சம்பந்தமான அனைத்து பொருட்களையும் நாம அதிகமாக வைத்துக்கொள்ளவேண்டும்  இந்தியாவை பார்த்தவுடன் மற்ற நாடுகளுக்கு பயம் வர வேண்டும்  இதற்கு அரசியல்வாதிகள் கவனம் செலுத்தினால் நாம் எதை வேண்டுமானாலும் சாதிக்கலாம் ஜெய்ஹிந்த்,Non_hope_speech,1
ஒரு லைக் பொட்டுட்டு போகா,Hope_speech,0
எலிய அடிக்க பூனைய வச்சு,Hope_speech,0
1ஸ்ட் லாக்டவுன் லா சிர் வுரவிட்டு போனிங்கள..ஒங்களுக்கு ஒரு நயம் மாதா வங்களுக்கு ஒரு நயமா,Non_hope_speech,1
அண்ணன் மதன் கௌரி அவர்களுக்கு கமெண்ட் செய்ய வருபவர்கள் கொஞ்சம் எங்கள் சேன்னல் பக்கமும் வரலாம் இது எங்களுக்கு மிக பெரிய உதவியாக இருக்கும்..🤝🤝🤝🤝,Hope_speech,0
அதான் யூனிவர்சிட்டி எக்ஸாம்ஸ் ஏ நடகுதே....எப்டி பரவுன என்ன பிரோ.....🥺🥺🥺,Hope_speech,0
அயோ இந்த சப்பா மூகனுங்க எதச்சு ஒரு 7 1/2 அஹ் குட்டிட்டே இருகணுங்களேய்🤦 சீனா மேலா வர்ல்ட் லா எல்லா கவுண்ட்ரீஸ் உம் சேர்ந்து எதச்சு ஆக்ஷன் எடுக்கணும்ரொம்ப தா எல்லய மீரி பொறனுங்க இந்த மாரி கண்டத சப்திரதுலம் பான் பணனும் மொதல,Non_hope_speech,1
பிரோ நீங்க டில் டோக் அன்இன்ஸ்டால் பண்ணிட்டிங்கள?,Non_hope_speech,1
ஷரித் க்கு பத்தி வேரா ஆப் வெண்டும்,Non_hope_speech,1
டாய் வடா வடா உனகு நகே எருகும் பா,Non_hope_speech,1
பிரோ ஷேர் இட் லா டிலீட் பன்னி பலா மாசம் ஆச்சு,Non_hope_speech,1
கரண்ட் நியூஸ் பாதி பேசுறது போரிங்க இருகு இன்ட்ரெஸ்டிங் கா எதச்சு டோபிக் பேசுங்க பிரோ,Hope_speech,0
மேக் ஸ்க்வாட்,Non_hope_speech,1
அய்யோ பிளீஸ் டிக்டோக் ரெஸ்டோர் ஆஹா வெனம்...!,Hope_speech,0
நி ஏதன மணிக்கு போஸ்ட் பண்ணுனலும் பாபொம்,Hope_speech,0
மடன் அன்னா ஒரு ஹி சொலுனா,Hope_speech,0
@தேவா தமிழ் யார சொன்னா பேட்டல் நட்ட சுபேரா கொண்டு வண்டுருபாரு,Non_hope_speech,1
3 மினிட்ஸ்லா இவளோ லைக்ஸ் இவளோ கமெண்ட்ஸ் அஹ் தல மடன் கவுரி நெங்க வேரா லெவல்,Hope_speech,0
பிரீ பைர் கேம் பான் பன்னிட்டங்கள,Non_hope_speech,1
2012 ல உலகம் அழியபோகுது சொன்னாங்க 2020 ல கொரானா வால உண்மையில உலகம் அழியபோகுது.,Hope_speech,0
பிரோ அமெரிக்கன் புரோடெஸ்ட் அஹ் பதி பேசுங்க,Non_hope_speech,1
ஆன்லைன் கிளாஸ் வச்சி கோல்ரங்கா பா,Non_hope_speech,1
மேக் கனா புண்டா ஜொஞ்சமது பொசிட்டிவ் ஏஏ பசு டா புண்டா,Hope_speech,0
பிரோ நெங்க சோனி மொபைல் சொலவே இலா,Non_hope_speech,1
லைட்ரூம் நலா இற்கு பிரோ,Hope_speech,0
பிரோ எதுவும் வெனா யுசி இஸ் மை பெஸ்ட்,Non_hope_speech,1
