text,label,label_enc
"Una de las mejores cosas que me aportó el movimiento asociativo juvenil fue aprender a respetar y valorar la diversidad en todas su amplitud. Cuánto he aprendido y aprendo, entre otros, de mis compañer@s y amig@s de los colectivos #LGTBI#justiciaparasamuel",HS,0
"Que solo el colectivo #LGTBI (Mayoritariamente) esté compartiendo todo lo sucedido estos días, dice mucho de la sociedad en la que vivimos.",NHS,1
"@Angelse77580817 primero debes conocer realmente que es el amor. Así sabrás realmente que pasa que pasa contigo y tus afectos, quizas padezcas lo mismo que padecen todos los ""#LGTBI"": grupo de personas que exigen como derechos cosas que son solo caprichos propios, el 97% caprichos sexuales.",NHS,1
"Mientras hoy pedimos #JusticiaPorSamuel, en la #Italia de nuestra #RaffaelaCarra se debate la #DdlZan, primera ley #LGTBI que llega tan lejos en la historia de aquel país... ¡y los #homófobos de siempre (Salvini y otros) quieren tumbarla! 😡 @ILGAEurope @FELGTB #StopLGTBIfobia 🌈",NHS,1
"Los discursos de odio de VOX están calando bien y es una desgracia. No se debe permitir la persecución a homosexuales, lesbianas, transexuales,etc. ¡Vive y deja vivir!#UrgeilegalizarVox#LGTBIfobia #LGTBI #justiciaparasamuel",HS,0
"Seguiremos trabajando por alcanzar una sociedad más justa e inclusiva y poner fin a la exclusión de las personas #LGTBI y seguiremos luchando por la dignidad, la libertad y la igualdad de lesbianas, gais, bisexuales, trans e intersexuales en todos los ámbitos.",HS,0
Casi no caben más personas en la Puerta del Sol al grito de #JusticiaPorSamuel. Convocatorias en más de 100 localidades españolas con una altísima participación también. Posiblemente sea la mayor convocatoria ciudadana #LGTBI fuera del #Orgullo de nuestra historia  ¿me equivoco?,NHS,1
El auge de la violencia contra el colectivo #LGTBI es culpa del Regimen del 78 donde el fascismo se ve con total impunidad. VOX es un partido legal cuando es terrorista,NHS,1
@psoe_sja @FdoZamoraR Los mensajes de odio no tienen cabida en San Juan de Aznalfarache. Cada persona es libre amar a quien quiera. #LGTBI,HS,0
Uy los fachas si que malos y el discurso de odio blablablaPero quién está pegando al colectivo #LGTBI son otros 😉😉 Que no os expl0te la cabeza.,NHS,1
"Como persona que pertenece al colectivo #LGTBI , QUIERO QUE  @eledhmel ME DIGA cuales son mis ""PRIVILEGIOS"" en mi país. ¿Sería tan amable de exponerlos? Porque a día de hoy, no veo esos privilegios de los que usted me habla por ser gay. #StopHomofobia",NHS,1
Bueno pues otro gay vividor de los #LGTBI q deja de ser mi amigo tras mas de 30 años de supuesta amistad pq le he dicho Q NO MIENTA SOBRE LOS ASESINOS DE SAMUEL.Me invita en Instagram a abandonar su perfil.. a la 💩 lo he mandado. Es q NO PUEDEN DECIR NADA DE LOS ILEGALES!,NHS,1
El colectivo #LGTBI intenta imponerse en los jóvenes y los niños.Bueno a mi me obligaban a ir a RELIGION y nadie se quejaba.ESO NO ES IMPONER NO?PATETICOS,NHS,1
"Y reconozco que mi grito #JusticiaParaSamuel lo hago desde una posición privilegiada, porque nunca he sufrido una agresión. Sin embargo, si callara mi grito también estaría actuando contra la comunidad #LGTBI 🏳️‍🌈 ¡Cualquier agresión en el ámbito social nos afectada a todes!",HS,0
"El #JusticiaParaSamuel no tendría que ser grito exclusivo de la comunidad #LGTBI 🏳️‍🌈Cualquier ""-fobia"" que permitamos, sin mano dura, sobre la integridad personal nos resta valor como sociedad. ¡A todes! 🤬 ¡Ni una agresión más! 🏳️‍🌈",HS,0
intentas decirme que es fácil ser gay? es fácil salir a la calle con miedo? es fácil pensar que cualquier día puede tocarle el turno a un amigo/familiar tuyo o a ti mismo ? será fácil el día que me permitan amar a quien me de la gana. #LGTBIfobia #LGTBI,HS,0
"Yo me sumo a este movimiento contra la homofobia y el acoso hacia el colectivo #LGTBI Y no me voy a quedar callado, y vosotros tampoco 😉#justiciaparasamuel",HS,0
"@JosPastr Yo iría más allá que @MonederoJC. Si @AlmeidaPP_ hubiera colgado la bandera #LGTBI, se hubiera acabado el hambre en el mundo, la sed en África, ya se hubiera erradicado el #COVID19, el #VIH...De verdad, Monedero... Vete a cagar!!",NHS,1
"Un chaval de 24 años asesinado a golpes en España por el simple hecho de ser homosexual, madre mia parece que en vez de ir para alante vamos para atras,no nos cuesta nada respetar la orientacion sexual de la gente, tan dificil no es. #RESPETO #LGTBI",HS,0
"@jmlopezzafra Se equivoca, hay muchos animales en la naturaleza que actúan en manada para asegurarse el éxito del botín de guerra. Los inmigrantes compiten con los colectivos #LGTBI por el trozo del pastel de la subvención. Si de paso en la jauría se obtiene un botín inmediato pues ….",NHS,1
#lascosasclaras159 #SamuelARV Son hoy el colectivo #LGTBI y los menas lo que el siglo pasado fueron los Judíos? Vamos a ver cómo los nazis los persiguen y los deshumanizan hasta la muerte? En nuestras manos está luchar! #justiciaparasamuel,NHS,1
Hay quien considera que la publicación de estas noticias puede desencadenar un «efecto llamada» que lleve a más agresiones contra el colectivo #LGTBI.Discrepo totalmente. ⬇️,NHS,1
"+ Hungría de Orban y en la España de Abascal.Mujeres, personas racializadas, gitanxs, colectivo #LGTBI+: NOS ESTÁN MATANDO.No sigamos riéndoles las gracias a quienes les blanquean. Los discursos de odio son la antesala de los delitos de odio. Reaccionemos o lo pagaremos caro.",HS,0
"#LaHoraDeLa1 Nos insultan, humillan y agreden por nuestra pluma, por nuestra expresión de género porque nos ven el objetivo fácil de su odio.Sí es #lgtbifobiaIndignación con la falta de formación de los contertulios y desconocimiento de lo que sufrimos el colectivo #LGTBI+",NHS,1
"Y dirán que no son homófobos. ‼️ Comentarán que el #orgullo es innecesario, que ya está todo conseguido. Y como los hechos valen más, me gustaría que contemos experiencias propias de homofobia. #SíEsHomófobo #SamuelSomosTodas #XustizaParaSamuel #justiciaparasamuel #LGTBI",NHS,1
"Dados los últimos acontecimientos, quiero pediros que si no estáis a favor del movimiento LGTBI, si os parece normal lo sucedido con Samuel, salgáis echando ostias de mi twitter, no os quiero. Y si no, ya os iré bloqueando yo. BASTA YA!! #Samuel #Samuelsomostodos #LGTBI",NHS,1
"Lo ocurrido con la muerte, agresiones, insultos..etc al colectivo #LGTBI no debe ocurrir jamás ni nunca. Son personas independientemente de su orientación sexual (la cual hay que respetar) o como se sientan.",HS,0
"Conjunto #LGTBI después del asesinato de #SamuelSomosTodas, ahora entedeis porqué #VOX no os quiere en éste país..... Si vistes como facha, piensas como facha, actuas como facha..... #Facha y en botella",NHS,1
"Hay que ser muy sectario para que @IreneMontero o @ionebelarra vean crímenes homófobos donde no los hay. Y lo que es peor, aún no han rectificado ni lo harán. Les importa una mierda la comunidad #LGTBI o el #Feminismo",NHS,1
"Parece inaceptable  e indignante lo que le ha sucedido al chico que era gay entre 7 personas por no gustarle su condición sexual que le hayan cogido a palos, y parece repugnante,  el gobierno y las instituciones no lo tienen que dejar pasar por algo esta monstruosidad #LGTBI",HS,0
"@Fumatron_U Qué pena y qué vergüenza que unos niñatos se envuelvan con nuestra bandera, la bandera de tod@s, para atacar al colectivo #LGTBI",NHS,1
"Muchísimo animo al colectivo #LGTBI ❤, lo siento mucho, y de verdad que, aunque no forme parte de vuestro colectivo me duele que esto sigan pasando estas cosas, habéis pasado por mucho, de verdad lo siento",HS,0
@AnabelAlonso_of A lo mejor l@s #LGTBI  no son españoles y x eso tienen la pelea 🤷‍♀️Es una vergüenza k casi 4millones de personas en #España se crean con impunidad xk @vox_es y su lideres les alientan y animan a tener odio hacia el resto...debemos enviarles a las cavernas y tapiar #StopLGTBIfobia,NHS,1
Me parece triste que en pleno SXXI no puedas querer a quién te salga de los cojones por culpa de energúmenos. #LGTBI #justiciaparasamuel #Tarrasa,NHS,1
A raíz de los últimos acontecimientos me gustaría decir una cosa. Dais asco y no sé como se os puede considerar seres humanos. #justiciaparasamuel #ACoruña #LGTBI,NHS,1
@joseramirezdel2 Ya le dije a @MonederoJC que tenga cojones y opine sobre la manada de sin pasaporte que han matado a el chico de Tarrasa.a él y a la @IreneMontero ..o al lobby #LGTBI A ver si se enteran que #soloquedavox para defendernos de los ilegales q odián a los gais y nos están matando!,NHS,1
"@FerreraOrtiz @DisneyPlusES Educando a la infancia en el respeto 🏳️‍🌈, nos ahorraríamos lágrimas inservibles después. #Pride #LGTBI 👏🏼🌈",HS,0
Lo que ha ocurrido en A Coruña debe inquietarnos a tod@s y revolver nuestra conciencia. La banalización de los discursos de odio contra el colectivo #LGTBI y la normalización de la #homofobia nos han llevado hasta aquí. Condena absoluta al asesinato de #Samuel. #Justicia,HS,0
"@MonederoJC @vox @AlmeidaPP_ Me lo creeré cuando condenes la persecución a la comunidad #LGTBI en #Cuba, #Rusia, #Iran #Palestina o #Siria,... ah ya, ya, perdona, vale, es que no gobierna el PP por ahi, no?Y además  ellos son tus amigos, claro, claro, como les vas a criticar, no he dicho nada. #LGTBIfobia",NHS,1
"@AnabelAlonso_of Con la aparición de #Vox en el escenario político y el seguidismo del #PP era sólo cuestión de tiempo que el odio germinase fruto de la crispación, el negacionismo y el populismo más rancio,  reaccionario y casposo contra las #mujeres ♀️, personas #LGTBI 🏳️‍🌈 e #inmigrantes 👨🏾‍🦱.",NHS,1
@WillyVarv @Albert_Edero Día del orgullo??? Que asco de verdad Mientras enterraban a Samuel ellos estaban de fiesta en tanga y no se suspendió nada... A mi NO me representais #LGTBI,NHS,1
"@rudyantonic @PSOE Nadie duda q con gobiernos #PSOE se ha avanzado en derechos #LGTBI, y España a la vanguardia mundial. Y sp la drcha en contra.Que mucho, como bien lo explica Tania, hasta apruebe Ley. Y pueden pasar muchas cosas.Por favor unidos q bastante tenemos enfrente 🌹",NHS,1
Espero que el asesinato Samuel haga al menos pensar a toda esa gente que está metiendo odio y negando derechos al colectivo #LGTBI. Las cosas no pasan porque sí y este hecho es la consecuencia de esta oleada de odio a gritos. #justiciaparasamuel #ConElAlmaRota,HS,0
"@josevico4 @AlmeidaPP_ Usando la bandera de #España CONTRA los derechos lgtbi. Luego dicen que la gente de izquierdas no quiere la bandera de su país. Así la ensuciais!!!Esa bandera, no me puede representar. #justiciaparasamuel #LGTBI",NHS,1
"Ahora mas que nunca el colectivo #LGTBI deberíamos salir a la calle y manifestarnos. El orgullo NO SOLO ES UN DÍA, salgamos todos a la calle y manifestémonos, que la muerte de Samuel no quede en el olvido.Quiero salir por cualquier calle de España sin miedo a que me maten",HS,0
Pq no dicen en @VivaLaVidaT5 la nacionalidad de los asesinos de Ismael?pq les dicen energúmenos y no HOMOFOBOS!?PQ NO DECÍS LA VERDAD SOBRE QUIENES NO RESPETAN A LOS GAYS Y Q NO SUELEN SER DE AQUÍ?NO DICE NADA @MonederoJC O @IreneMontero O el lobby #LGTBI? LO TIENEN PROHIBIDO?,NHS,1
"Nos quieren imponer el pin parental por la libertad de los padres a elegir no sé qué. No, la libertad es educar en igualdad. Y, si no lo hacen en las casas, hay que hacerlo en las escuelas. Como profe, seguiré educando en igualdad #justiciaparaSamuel #LGTBI",HS,0
"No más muertes, no más palizas, no más miedo, no más indiscriminacion, no más represión, no más blanqueo en instituciones, no más políticas contra derechos LGTBI, no más esconderse. Sigamos. #justiciaparasamuel #LGTBI #StopLGTBIfobia #OrgulloLGTBI",HS,0
@NinfaDelBosque6 @manudiazdelg Instamos a @policia y @guardiacivil a investigar este vídeo como delito de odio. No puede salir gratis gastar bromas con los mensajes de odio y lanzar proclamas para agredir a personas #LGTBI @gaylespol @lgtbipol #StopLGTBIfobia,HS,0
@Neda100Liberty A ver si los de los colectivos #LGTBI van a las embajadas de esos países a pelear por los derechos humanos y de los homosexuales!,NHS,1
@hpv838015 @GatoCanalla @felipe_sicilia La diferencia esq eso q llamas basura da la cara y tu le llamas basura por ser #lgtbiVamos q no eres muy diferente d los 7 q asesinaron a #justiciaparasamuel,NHS,1
"#justiciaparasamuel los que relacionan ésto con @vox_es, no deben de conocer que, éllos no están contra los #LGTBI, sino, contra los chiringuitos que aprobechan esa condición sexual, para sacar tajada.",NHS,1
Me repugna que en mi país a estas alturas… hayan asesinado a una persona por su condición sexual. Es que no me cabe en la cabeza. 💔 #justiciaparasamuel #LGTBI 🌈💪🏼✨,NHS,1
"el orgullo y la reivindicación de derechos LGTB debería durar todo el año, una manifestación al menos cada mes #Orgullo2021 #mado2021 #pride #orgullo #lgtbi",HS,0
"@CapitanBitcoin Ni tampoco verás a los #LGTBI hacer una protesta en mezquitas, ellos solo se meten contra la iglesia porq los católicos no actúan.",NHS,1
"@GArnauda @GabrielRiot23 @ygbango Si si existe heterofobia últimamente.Homofobia Yo no la veo en España. Tengo varios compañeros en le ejercito, guardia civil y policía nacional casados con sus maridos y tan compañeros como el que más. Solo el colectivo ultraizquierda #LGTBI dice que hay discriminacion. #Nocuela",NHS,1
De poco sirve ser uno de los países con leyes más tolerantes en materia #LGTBI 🏳️‍🌈 si permitimos que partidos y líderes políticos (y no solo V🤮X) mantengan un discurso de #LGTBIfobia que contribuye a legitimar y traer de vuelta ataques contra estos colectivos,NHS,1
"#justiciaparasamuel un motivo más para sufrir, por los de casa, a los que amo, por los de otras madres y padres, por los y las desconocidas discriminadas, y ahora agredidos, sólo por amar, por desear y sentir! #StopHomofobia #bastadeviolencia #amorlibre #LGTBIfobia #LGTBI",HS,0
"@Vissibles #justiciaparasamuel 🏳️‍🌈🕯️ Aquí en Galicia ningún medio de comunicación de gran difusión escribió nada de un asesinato homófobo, incluso alguno decía que iba con su novia. Hoy algunos medios minoritarios ya hablan de crimen homófobo.🙏Dadle visibilidad seáis #LGTBI 🏳️‍🌈 o heteros.",NHS,1
"@Belen_Larioss @Cris_Hispana Ánimo, donde están los defensores del mal llamado movimiento #LGTBI ? Los mismos q defienden la Inmigración sin barrerasDONDE?",NHS,1
"@partidolibertad La sociedad no está formado por colectivos sinó por personas, habría quedado mucho mejor decir: apoyamos y estamos al lado de la gente #LGTBI, ya que son parte de TODA la sociedad",NHS,1
"El #Orgullo2021 debería ser más que fiesta, postureo de las empresas y/ o instituciones con los logos y por supuesto más que una simple semana. La lucha por los derechos #LGTBI debe ser continua los 365 días del año.",HS,0
"Los laterales de la marcha del #Orgullo, comparada con otros años, había bastante menos personas.Ayer se pudo apreciar lo poco que le importa a una parte del colectivo #LGTBI+ la reivindicación, sus propios derechos y la lucha.Mejor un botellón en Chueca, ¡claro que sí! 🤡",NHS,1
"Usted se imagina que cada grupo social se cree derechos y los exija: Los evangelicos piden que se coloque en el código penal, la no discriminación a nosotros, que no se crea que todos tenemos el cerebro lavado; ¡eso es absurdo! Señores no es religión, es biología, lógica.#LGTBI",NHS,1
"No tengamos miedo en señalar a aquellos que han legitimado la violencia contra el colectivo #LGTBI+: Vox, PP, los medios de la desinformación,...Este #Orgullo2021 pedimos #justiciaparasamuel ✊🏳‍🌈.",NHS,1
@telemadrid ¿Piensa hacer algo la repelente sabihondilla @MercedesDS21 y su @DGobiernoMadrid  o también de este descontrol le van a echar la culpa a @IdiazAyuso ?¿O es que estas cañas y estas fiestas #LGTBI las considera el @PSOE  ideológicamente propias y por eso toca no hacer nada?,NHS,1
@Anmine19 @Monica_Garcia_G no critico al colectivo #LGTBI  dado q tengo muchas amistades q lo integran y aún así x mi conciencia social lo seguiria haciendoEfectivament yo (como persona) el título de mi equipo lo celebré en mi casaDesgraciadament los q estuvieron en chueca TODOS estaban sin mascarilla.,NHS,1
"Nadie se da cuenta de que Santiago Abascal es gay ?.Tiene familia, pero es el prototipo OSO, Perfecto.Así es...#LGTBI #periodistas#lascosascomoson",NHS,1
"#Polonia no es que esté libre de #LGTBI, gays ha habido siempre en todas partes, Polonia lo que está libre es de gilipollas #JonSistiagaEn0",NHS,1
Hoy participamos en la manifestación del #OrgulloLGTBI organizado por @FELGTB en Madrid y bajo el lema #EqualityForAll. No podemos estar todos debido al contexto actual pero hacemos visible el apoyo de nuestros empleados por la #diversidad a toda la comunidad #LGTBI.#LoveUnitesUs,HS,0
#JonSistiagaEn0 Gran trabajo de @jonsistiaga en #Polonia . Es deleznable que sigan pensandose cosas asi. Todo mi apoyo a #LGTBI,HS,0
"El cupón de la ONCE se viste hoy de arcoíris para sumarse al Día del #Orgullo #LGTBI+🏳️‍🌈Por el respeto a la #diferencia, la #diversidad y la #igualdad#DíaLGTBSigno #LoveIsLove @RocioRuizDom #Orgullo2021 #Pride2021 @LGTBIGob",HS,0
@PedroBotelloRD @PartidoPRSC @DiputadosRD #RepúblicaDominicana Sigue Siendo un País Atrasado De Mentes Señoras y Señores El Mundo ha Cambiado los Países en su Gran Mayorías Son #Diversos #Tolerante #Inclusivos #Integradores En temas tan Chocantes como  es #LGTBI.Ustedes No son nadies para Juzgar a cualquier ser Humano,HS,0
"Las empresas ya habrán terminado de arrancar sus carteles de ""apoyo"" a la comunidad? #LGTBI #Pride2021 #PrideMonth #1Jul",NHS,1
"A que hora, es  mañana la manifestación por el hachazo de las pensiones? Ah no que se van a llenar las calles para,  el orgullo #LGTBI lo otro da igual segue tragando España. #pensiones #GobiernoDimision #Chiringuitotitular",NHS,1
"@PalomaCervilla tan poca cultura sobre la antropología de género que da vergûenza ética sobre el reduccionismo del concepto de periodista y que da una muestra sesgada de realidades diversas. Ni estudiando de nuevo la carrera, lo comprendería. Una pena.#LGTBI #LGTBIQ #DDHH #ODS",NHS,1
Por fin se acabó el mes de los enfermos 🥱🥱 #paz #humildad #LGTBI #normal #mariconesfuera,NHS,1
"La verdad es que si usáis el mes del Orgullo como excusa para hacer botellón en pandemia, no le hacéis ningún honor al movimiento #LGTBI+",NHS,1
"-me va a quedar una pensión de mierda y con esta edad ya no encuentro trabajo.+da igual chica, apoyan al #LGTBI",NHS,1
A la gente no le gusta lo que no entiende. Les da miedo #HappyPride #LGTBI ❤️,NHS,1
"¿Saben que es lo triste de salir del closet? Es que tus papas piensan que le tenes ganas a todo lo que se mueve, lo mismo sucede con los amigxs. Algunos se van a alejar y otros no. Que esto no sea obstáculo para que sean libres... #LGTBI",NHS,1
"La intención de la Ciudad era poner los colores que representan el #LGTBI  en el estadio del Bayern Munich, el Alianz Arena para mostrar su apoyo a la comunidad justo en el encuentro que se iba a disputar entre Alemania-Hungria.",NHS,1
🚨UEFA LE DICE NO A LOS COLORES DEL #LGTBI 🚨La UEFA le comunico al intendente de Munich que estará prohibido para poner los colores que representan está lucha en medio de la Eurocopa que se está disputando.,NHS,1
"Una cosa que me fliparía sería que en Julio no se quitase la bandera arcoiris de todas las cuentas de Twitter,me encantaría llegar a ver hasta dónde llega su altruismo con el colectivo #LGTBI ,",NHS,1
"¿Quiere decir, que si yo soy lesbiana, y estoy en un lugar PÚBLICO y me quieren botar de ahí por mi orientación sexual tienen derecho a hacerlo pero yo no tendría derecho a denunciar porque dicho acto de discriminación es legal? Pues sí, según el código penal de RD. :) #LGTBI #RD",NHS,1
"Los únicos colectivos a los que este #GobiernoCriminalyCorrupto va a tener contentos son los perroflautas parásitos, los nazis del #LGTBI y los enchufados en cargos públicos.Al resto no nos paran de joder.",NHS,1
"#España defiende los #DerechosLGTBI en #Europa a través de la Red Europa de Puntos Focales #LGTBI, de la que somos miembro fundador.➡️ Participamos en sus reuniones compartiendo información nacional.➡️ Contribuimos a su integración en la estructura del @coe.#Orgullo2021",NHS,1
"Este Proyecto del Código Penal es un retroceso: (i) Penaliza el aborto de forma absoluta; y, (ii) Elimina la orientación sexual como categoría sospechosa de discriminación. #LGTBI #AbortoLegal #LasCausalesVan #3CausalesRD #3Causales",NHS,1
"@vox_es va a presentar mociones en todos los ayuntamientos donde tiene representación para que no se coloque la bandera #LGTBI. Resumiendo, ayuntamientos vascos donde se va a debatir sobre esta gilipollez = 0.",NHS,1
"TIENEN A UNO ""JARTO"" CON ESA ""VAINA...""TOY LOCO QUE LO"" JUICIO"" DE DIOS CAIGAN...DOMINICANA TA"" CLARA EN ESO...QUE SE VAYAN A MARTE O AL DESIERTO A PROMOVER SU ABERRACION, AQUI NO QUEREMOS OTRA SODOMA...#LGTBI #GEVINEW #ANTIGEVI",NHS,1
"Estrategia #LGTBI y Estrategia #Trans: Se trabajará desde el gobierno de España para el impulso, desarrollo y coordinación de políticas LGTBI en colaboración con las Comunidades Autónomas.",NHS,1
"Mucho #LGTBI  #leytrans , #feminista y ahí siguen las canciones de reggaeton y trap en las emisoras españolas (incluidas las progres), tratando a las mujeres como trapos y objetos para complacer a sus machotes. Donde está la ministra @IreneMontero y su @IgualdadGob .",NHS,1
"Algunos de los monumentos y lugares más icónicos de Córdoba se iluminaron con los colores de la bandera LGTBI, con motivo de las fechas del Orgullo 2021 🌈#APITCódoba #GuíasDeCórdoba #CordobaEsp #CordobaEspaña #LGTBI",NHS,1
"En LinkedIn todas las marcas se visten de los colores del #LGTBI, pero en las calles aún se escucha: “oye maricón, quita de ahí” y en las casas: “si eres maricón te vas de aquí”. Sugiero a la #RAE que agregue la palabra “inclusión”como sinónimos de #postureo de marca #hipocritas",NHS,1
"@Laboral88 @josemnaval @Univ_Villanueva Fíjate que hoy me iba a quitar las banderitas del perfil, porque ya ha acabado el mes del orgullo, pero las voy a dejar un poco más, porque la #homofobia de este señor me confirma que sigue siendo necesario defender todos los días los #DerechosFundamentales del colectivo #LGTBI.",HS,0
"Mañana es 01/07 y lo mismo que me estoy tardando en escribir este tweet, tardarán todas las empresas/famosos/etc en volver a ser homofobicos, minimizaran e invisibilizarán a la comunidad #LGTBI porque el #Pride al igual que el #8M solo es marketing para ellos. 🙂🖕🏼🙂",NHS,1
"#PlanVEnVivo | La mayoría de las mujeres trans no tienen primaria, mucho menos secundaria y universidad muy pocas. Sarah Flores #LGTBI 🏳️‍🌈",NHS,1
"#PlanVEnVivo | Tener políticas públicas que se queden en papel hace que se vuelva más difícil el acceso al trabajo a los #LGTBI 🏳️‍🌈. Juan Carlos Salamea, @DialogoDiverso",NHS,1
"#PlanVEnVivo | Las personas trans son las que atraviesan mayores vulneraciones dentro de la población #LGTBI 🏳️‍🌈. Juan Carlos Salamea, @DialogoDiverso",NHS,1
"#PlanVEnVivo | Tener un empleo formal es muy complicado, la mayoría de las mujeres transgénero se dedican al trabajo sexual o al gabinete de belleza. Sarah Flores #LGTBI 🏳️‍🌈",NHS,1
El alto índice de desempleo de personas #trans - La principal razón de no tener hogar entre jóvenes #lgtbi es el rechazo de la familia: padres que corren de casa a sus hijos por su orientación sexual.Y “¿Para qué lo cuentan? ¡A mi no me interesa con quién se acuesta la gente!”,NHS,1
"Enhorabuena, probablemente seas heterosexual, así que no digas que el #DíaDelOrgullo, el #Pride, no es necesario y que “¿para cuándo el día del orgullo hetero?”- Los jovenes #LGTBI tienen 4 veces más probabilidades de suicidarse (ONU)",NHS,1
"@jbarba76 @EstadoCharnego @MMorguix @elmundoes Y qué cojones te importa? Acaso le vas a negar el alquiler a una pareja por ser #LGTBI? A lo mejor es eso, porque si no debería darte igual.",NHS,1
"¡Holi bonites!Están echando en @la2_tve un documental llamado ""la memoria homosexual"", por la semana del #Orgullo2021Ahora están hablando del #PasajeBegoña @PasajeBegona#RTVEOrgullo2021#OrgulloLGTBI#LGTBI",NHS,1
@diputadosudi en este proyecto tb están incluidos TODOS LOS DIPUTADOS QUE TRATAN A LA COMUNIDAD LGTBI DE ENFERMOS O ANTINATURAL? ojalá sea así para que vallan a dar explicaciones la mayoría de los Diputados y Senadores que DISCRIMINAN a la comunidad #LGTBI #matrimonioigualutario,NHS,1
Ahora entiendo cuanta falta de empatia hay todavía con #LGTBI porque voy luciendo la camiseta del Orgullo y la gente te mira como un bicho raro....  Vive y deja vivir que todos somos iguales,HS,0
8️⃣ #Diversidad en el ámbito #educativo: las Administraciones deberán fomentar la introducción de referentes #LGTBI+ positivos y promoverán programas de educación sexual y reproductiva y de prevención de ETS.,NHS,1
"@libertaaddexp76 Para mantener el bastardo negocio de los lobbies #feminista y #LGTBI con los cientos de millones que reparten ""a discreción"".",NHS,1
"Hoy es el día del #OrgulloLGTBI y los tweets que menos confianza me dan son los de los políticos felicitando y pidiendo derechos, son los mismos que a la hora de legislar en el tema se hacen de la vista gorda...",NHS,1
Pucha que ha cambiado el mundo. Muchas gracias a los que han dado las peleas que celebra el #OrgulloLGTBI. Han hecho que sea un mejor lugar para todos.,HS,0
"Pero gracias a él (Roddy) me enseñó muchas cosas, de ser mi cuidador mi niñero, me enseñó a respetar a no discriminar a las personas lo su género, raza o color. Para él lo felicito por ser lo que es un #LoveIsLove #OrgulloLGTBI a él ya muchas personas les decía feliz días. ♡",HS,0
Hoy celebramos el día  internacional del #OrgulloLGTBI y les dejamos este lindo y emotivo cuento de Marcela Alluz. Seguimos luchando por un mundo sin discriminación 💪🏼,HS,0
"feliz día del orgullo a todes, feliz de q sea mi 5 año celebrando este día siendo parte de la comunidad, feliz de poder seguir estando y sentirme orgullosa al decir q soy bisexual y recuerden q está bien no sentirse segure de quienes quieren ser aún #Orgullo2021 #OrgulloLGTBI",HS,0
Que el orgullo sea diarioEl amor tambiénQue amemos sin aguantarloY que el tiempo diga porqué#pride #Orgullo2021 #Orgullo #OrgulloLGTBI @Mary_RG21 Te Amo Preciosa Mía,HS,0
"Feliz día a todes y a mi yo de la adolescencia que no entendía y creía que solo era un comentario de broma .No no era en broma , era lo que sentía , lo que gritaba dentro de mí y no lo quería escuchar ..Hasta hoy #OrgulloLGTBI  #loveislove",HS,0
El el dia del orgullo#OrgulloLGTBI He pasado mas de la mitad de mi vida con mi pareja..en agosto cumplimos 23 años juntos..#OrgulloLGTBI,NHS,1
"En Córdoba, la primera marcha se realizó en 2009 siempre reivindicando los mismos derechos humanos como el acceso a la salud, la educación, la vivienda y el empleo. #OrgulloLGTBI",NHS,1
"yo me uno al #OrgulloLGTBI hay que celebrarlo por todo lo alto, para que no haya tantas discriminaciones en el mundo. ¡No nos callemos!",HS,0
ORGULLO es lo que sentis cuando vos mismo o alguien que queres elige SER FELIZ! 🌈Feliz día del Orgullo#Orgullo  #Orgullo2021 #OrgulloLGTBI #pride #OrgulloSiempre,HS,0
"Que nadie te diga a quién amar, como ser, ni que sentir.  Siéntete orgulloso de quien eres. AMOR ES AMOR! EL AMOR GANA! 🏳️‍🌈🏳️‍🌈#OrgulloLGTBI",HS,0
"Hoy se conmemora, pero también tenemos que alegrarnos de todo lo que se ha logrado, felizmente lesbiana ⚢💋FELIZ DÍA DEL ORGULLO LGBTIQ+ 🏳️‍⚧️🏳️‍🌈#pride #Orgullo2021 #OrgulloLGTBI #orgulholgbt",NHS,1
"No es cuestión de amor, nada más, sino de deseo, de pasión, de calentura. De ser. Es cuestión de dejar ser, de dejarse ser. #OrgulloLGTBI es ser y dejar ser, sin que rompan las pelotas. En serio",HS,0
"La homosexualidad no es una enfermedad, la homofobia sí. Por si no ha quedado claro todavía. #OrgulloLGTBI",NHS,1
Descerebrados dando palizas a personas por ser homosexuales ¿y lo que os ofende es que se diga elles? #LosBuenosTampocoSoisMuyListos#StopLGTBIQfobia#Orgullo2021#OrgulloLGTBI#OrgulloCritico,NHS,1
"La sexualidad no se escoge, se descubre, uno no decide que es lo que será, solo está en si mismo aceptarse o rechazarse y cegarse a las críticas sociales.🏳️‍🌈 #FelizLunes #OrgulloSiempre #Pride2021 #OrgulloLGTBI @SEXYBARBYTS @ParejaBixinLios @pattysd_ladoc @MeliPomps9 @GabyYAlejo1",HS,0
Feliz día del orgullo a todos!!! Naturalidad y visibilidad siguen haciendo muuuucha falta!!! La diversidad es riqueza ❤️ #pride #Orgullo2021 #OrgulloLGTBI,HS,0
"Una noche cuando los oprimidos alzaron su voz. Cuando sangre mancho el pavimento, una noche en New York, una noche en Stonewall; no fue cualquier noche, fue la gran noche donde la voz del colectivo se alzó ante las potras. ¡Una gran noche! #pride #Orgullo2021 #OrgulloLGTBI",NHS,1
