text,label,label_enc
ഡിആർ.കൊറോണ വൈറസ് എയർബോർണ് ട്രാൻസ്മിഷൻ ഉണ്ടോ..,Non_hope_speech,1
എന്തൊക്കെ വട്ടുകൾ ആനോ എന്തോ,Non_hope_speech,1
എല്ലവരും മനുഷണനെ ഒരു നിമിഷം മതി ഇല്ലത്തും തകർന്നുപോവൻ,Hope_speech,0
ഗേ ആളുകൾ സ്ത്രീയെ വിവാഹം ചെയ്യുന്നതാണ് നല്ലതല്ലാത്തത്,Hope_speech,0
ഇത്ര ബൗദ്ധികമായ ഒരു ഓഡിയൻസ് ജനകീയ കോടതിയിൽ ഇതുവരെ കണ്ടിട്ടില്ല. ആ കയ്യടി..,Hope_speech,0
@സുഹൈൽ പിഎ പാകിസ്ഥാൻ   കഴിഞ്ഞിട്ടേ  ഉള്ളു  ചിനയുടെ  ബീഷാനി. അപ്പോ  മോദി   പറയുന്നതിൽ  കാര്യം ഇല്ലേ?,Non_hope_speech,1
എന്തൊക്കെയാണ് ഇഇ പറഞ്ഞേ കൊടുക്കുന്നേ ഇയൽ മതവിശ്വസിയല്ലേ,Non_hope_speech,1
ഡിആർ റെക്ടൽ പ്രൊലാപ്സ് നു സൊല്യൂഷൻ എന്ത.വീഡിയോ ഇടുമോ,Non_hope_speech,1
@ഹയാത്ത് മുറാത്ത് ഹി വന്നല്ലോ വനമാല‍🤭‍‍‍,Non_hope_speech,1
അവർ സമാധാനത്തോടെ ജീവിച്ചോട്ടെ. താൻ തന്റെ പണിനോക്കിയാൽ പോരെ. പിന്നെ ഇത്തരക്കാരെങ്കിലും പെണ്ണുങ്ങളെ ദ്രോഹിക്കാതിരികുമല്ലോ,Hope_speech,0
കുണ്ടനടിക്കാൻ ലൈസൻസ് വേണമെന്ന് പൊതു ജനത്തോട് പച്ചക്ക് പറയുന്ന കാലം വരെ എത്തി. ഇവർ ഒരു കുഞ്ഞിനെ എടുത്ത് വളർത്തിയാൽ അതിന്റെ ശരീരം വളരുമെന്നല്ലാതെ അതിനു മാനസിക വളർച്ചയുണ്ടാവില്ല. അമ്മയുടെ സ്നേഹം പെണ്ണിന് മാത്രമേ നൽകാൻ കഴിയൂ,Non_hope_speech,1
ഫിൻലാൻഡ് ഇൽ അനോ,Non_hope_speech,1
നമ്മുടെ ടൂമിലും ഉണ്ട്,Non_hope_speech,1
അതു കൊണ്ട് ചൈന മുടിഞ്ഞു... ഒന്നു പോടോ ഹേ,Non_hope_speech,1
ശരീരത്തിലെ  മുറിവിലൂടെ കോവിഡ് -19 പകരുമോ ? വൈറസ് ബാധിച്ചതിന് ശേഷം എത്ര ദിവസം കഴിഞ്ഞു ടെസ്റ്റ് പോസിറ്റീവ് ആകും ?,Non_hope_speech,1
ഇന്ത്യ ഓവർപോപ്പുലേറ്റഡ് അല്ലന്ന് പറഞ്ഞ ആദ്യ മനുഷ്യൻ കോട്ട് ഇട്ട മൈറാൻ ലോക പൊട്ടൻ തന്നെ🤣 ഒരു 1000 വട്ടം പറഞ്ഞു സോഷ്യൽ കൺസ്ട്രക്ട് എന്ന്.. ഇവ്ടെന്നോ 4 വാകും കാണാതെ പഠിച്ച് വന്ന് വീണത്ത് അരുണ് ടെ മുന്നിൽ.. മൂഞ്ഞീലെ🤣,Non_hope_speech,1
അവന്റെ ആത്മാവ് സ്വർഗത്തിൽ അരുമാതികുക ആയിടിക്കും,Non_hope_speech,1
കണ്ണ് നിറഞ്ഞു നികേഷേട്ടന്റെ അനുഭവം കേട്ടിട്ട്,Hope_speech,0
@ജംഷീർ ബച്ചി അത് മാറില്ല.,Non_hope_speech,1
80 കെ അക്ക ന് കമ്പി,Non_hope_speech,1
അതെ അവർക്ക് തോന്നിയപോലെ. അല്ലാതെ മറ്റു ചിലരെ കപട സദാചാരവാദികളെപ്പോലെ നാട്ടുകാർക്ക് തോന്നിയപോലെ നടക്കാണോ വേണ്ടത്,Non_hope_speech,1
ഡോക്ടറെ. ഒരാൾ കോവിഡ് രോഗിയുമായി കോൺടാക്ട് ഉണ്ടായാൽ ഉടനെ തന്നെ അയാൾ  രോഗം പരത്താൻ കാരണക്കാരനാവുമോ,Non_hope_speech,1
@വിഷോക്ക് കണ്ണൻ പോഡ ചെറുക...വെറുതെ കൊമ്പു കോർക്കൻ വരല്ലേ...,Non_hope_speech,1
ഒരുപാട് ഉപകരമയൊരു കാര്യമാണ് പറഞ്ഞു തന്നത് ബിഗ് സാല്യൂട്ട് ഡിയർ ഡോക്ടർ സിർ,Hope_speech,0
@ജോത്ത് അമൽ അഡോപ്റ്റ് ചെയ്തൽ കുട്ടി അരെ അച്ച എന്നും അരെ അമ്മ എന്ന് വിളിക്കും?? എഎ കുട്ടി വലുടാകുമ്പോ അടിന്റെ പേരിൽ ഒരുപാട്കൾ വിഷമികേണ്ടി വരില്ലേ?🤔,Non_hope_speech,1
അതൊക്കെ ആവർഡെ ഇഷ്ട്മ്...നന്നായി ജിവികുക,Non_hope_speech,1
കൊറോണ വൈറസ് അന്തരിക്ഷത്തിൽ ഉണ്ടാകുമോ,Non_hope_speech,1
മനുഷ്യന്മാർക്ക് ചിന്തികൻ ഉള്ള കഴിവ് ഉള്ളതാണ് ഏറ്റവും വെല്ല്യെ പ്രേഷ്ണം,Non_hope_speech,1
എത്ത. ഈ.  നയികൾ,Non_hope_speech,1
@പ്രസ്സ്ന്നൻ പയറ്റടി നോക്കിയ ഇപ്പോ ചൈൻസ് ബ്രാൻഡ് ന്റെ കീഴിലാണ് .,Non_hope_speech,1
ഫക്ക് യൂ ചിന എല്ലാം കളഞ്ഞു,Non_hope_speech,1
ഉപദ്തെ ചെയ്യാതെ ഇരിക്കുക,Non_hope_speech,1
ഇവന് പണത്തിനോടുള്ള ആർത്തി മാത്രമേയുള്ളു,Non_hope_speech,1
ഒരു ശാസ്ത്രവും ഒരു സമൂഹവും അല്ല ഒരാളുട ജിവിതം തിരുമണിക്കുന്നത്.കുട്ടികള മാത്രം ഉണ്ടാക്കുന്നതും അല്ല ജിവിതം .ആ പറയൊന്നവട്ട വൈലിട്ടു അടിച്ചു കൊടു..കുറച്ച് നാൽ മാത്രം ഉള്ള ജിവിതം അതു നമുക് ഇഷ്ട്ടമുള്ളത് പൂല ജിവിക്കണം.അമ്മേനയോം പെഗ്ഗലോയോം തിരിച്ചരിജുകുടാത്ത അലവലതികൾക്ക് എത്തിയോം പഠനം നടത്ത്. നിഗ്ഗലു ജിവിക് ചീറ്റ.... എല്ലാരും അഗ്ഗികരിച്ചില്ലങ്കിലും നിഗ്ഗളുട മനസ്സറിയൊന്ന ഒരുപാട് പിയർ എപ്പഴും നിഗ്ഗളുട കുട ഉണ്ട് ഗോഡ് ബ്ലസ് ഉ,Hope_speech,0
@നിതിൻ ഗോപാൽ സ്ത്രൈണത ഒരിക്കലും രതി താല്പര്യങ്ങളേ നിർണയിക്കില്ല .സ്ത്രൈണത സ്വഭാവത്തിൽ ഉണ്ടെന്നു കരുതി അവർ സ്വവർഗ അനുരാഗികൾ ആകില്ല .സ്ത്രൈണതയുള്ള സാധാരണക്കാരായ പുരുഷന്മാരെ പോലെ ഇവരുടെ ഇടയിലും സ്ത്രൈണത ഉള്ളവർ ഉണ്ട്. അതുപോലെ തന്നെ പൗരുഷ വികാരങ്ങൾ ഉള്ളവരുമുണ്ട് .സ്വവര്ഗാനുരാഗകൾ സ്ത്രൈണത ഉള്ളവരാണെന്നത് സമൂഹത്തിന്റെ ഒരു  മിഥ്യാധാരണയാണ് . സ്ത്രൈണതയുള്ളവരാണ് സ്വവർഗാനുരാഗികൾ എന്നാണ് ഞാനും  വിചാരിച്ചിരുന്നത് .പക്ഷെ വായനകളിലൂടെ അതല്ല എന്ന് മനസ്സിലായി ..സെക്സുവൽ ഫ്ലൂയിഡിറ്റി ആൻഡ് ജെൻഡർ സ്പെക്ട്രം എന്ന മനഃശാസ്ത്ര കോൺസെപ്റ്റുകളെ കുറിച് വായിച്ച് നോക്കൂ .,Hope_speech,0
ഇവർ അടിച്ചു പിരിയും,Non_hope_speech,1
സാമൂഹിക വിരുദ്ധ പ്രവർത്തകൻ എംആർ.കെവിൻ,Non_hope_speech,1
ദാൻജി കാം ഉൾപടുമൂ,Non_hope_speech,1
പഠനം നടത്തന്മ് പഠനം നടത്തന്മ്....എഎ ചേതനെ ആരെങ്കിലും ഒന്നു പഠിപികൻ വിടു...പോയി പഠിച്ചിട്ട് വാ ചേതാ,Non_hope_speech,1
അടിച്ചു പല്ല് പറിക്കാൻ തോന്നുന്ന്  മയിറുകളെ കണുമ്പോൾ,Non_hope_speech,1
ഈ കെവിൻ വന്നത് അബദ്ധമായിന്ന് തോന്നിക്കാണും. എന്താ പറയുന്നതെന്ന് അവനു തന്നെ അറിയില്ല,Non_hope_speech,1
കെവിനുള്ള അരുൺ ന്റെ മറുപടി സൂപ്പർബ്. .,Non_hope_speech,1
@വ്യാസ് ദീപ് ശരി ശരിക്കും മോതലാളി,Non_hope_speech,1
ബേസിക് ഫോണ് ആനോ ഉപയോഗികുന്നെ..,Non_hope_speech,1
സിർ എന്റെ ശരീരത്തിൽ റെഡ് കളർ തടിപ്പുകൾ വന്നിരിക്കുകയാണ് ഭയങ്കര ചൊറിച്ചൽ ഉണ്ട് ഒരിക്കൽ മാറി പിന്നെയും വന്നതാണ് അത് എന്താണെന്ന് പറയുമോ അതിന്റെ മരുന്ന് എന്താണെന്ന് പറഞ്ഞു തരുമോ,Non_hope_speech,1
@ജഗൻ ടോം മൃഗങ്ങളെ ഭോഗിക്കുന്നത് സൈക്കോളജിക്കൽ ഇഷ്യൂ ആണെങ്കിൽ സ്വവർഗ്ഗ രതിയും അതുപോലെ തന്നെ. പിന്നെ പരസ്പര സമ്മതത്തിന്റെ കാര്യം,Non_hope_speech,1
വൈതം ബ്12  കഴികുന്നതെ നല്ലതാണോ ...? അരൊക്കെ എത്തു കഴിക്കാം,Non_hope_speech,1
സത്യം.റേഡിയോ ജോക്കി ഒക് ആകൻ പത്യ ടൈപ്പ് വോയ്ക്ക്,Non_hope_speech,1
ഇഇ കരുത കോട്ടു ഇട്ടവനെ തല്ലികൊള്ളവനെ,Non_hope_speech,1
ദൈവം നല്ലത് വരുത്തട്ടെ,Hope_speech,0
@കൃഷ്ണ പ്രസാദ് എന്താ ട്രീറ്റ്മെന്റ് ആവശ്യമുണ്ടോ...!?,Non_hope_speech,1
@അയ്ഷ അയ്ഷ നസ്ലമുഅലികും,Non_hope_speech,1
ഇതിനെ കുറിച്ചുള്ള പഠനങ്ങൾ വേണം....നാൻസ്,Non_hope_speech,1
കുണ്ടൻമാർ അത് മതി കൂടുതൽ ഡെക്കറേഷൻ വേണ്ട,Non_hope_speech,1
ടിക്ടോക്ക് ക്സൻഡർ കളഞ്ഞു,Non_hope_speech,1
അതേ അതേ ഈ കെവിൻ എന്തൊരു നാണം കെട്ടവനാ,Non_hope_speech,1
തിരുവനന്ധപുരേം ആക്കെ കുഴപ്പമായല്ലേ സിർ ടിവി ഇ'എൽഎൽ  കണുമ്പോൾ പെഡി തോന്നുന്നു.,Non_hope_speech,1
അത് അരുണിന് പറ്റിയ ഒരാളെ കൊണ്ട് വന്നിരുത്തി   എന്ന് മാത്രം...,Non_hope_speech,1
ഗേ എന്നാൽ ആണിനോട് ഇഷ്ടമുള്ള ആണ്ന്ലെസ്ബിയൻ പെണ്ണിനോട് ഇഷ്ടമുള്ള പെണ്ണ്ന്ന്ബൈസെക്ഷ്വൽ എന്നാൽ ആനിനോടും പെണ്ണിനോടും ഇഷ്ടമുള്ള ആണ് അഥവാ പെണ്ണ്,Hope_speech,0
ഏതാ ആ കെവിൻ കോപ്പൻ,Non_hope_speech,1
സത്യം പറയാലോ... നികേഷിന്റെ നിഷ്കളങ്കമായ പ്രണയകഥ കേട്ടപ്പോൾ കണ്ണ് അറിയാതെ നിറഞ്ഞു,Hope_speech,0
അട്രാക്ഷൻ ഉണ്ടെങ്കിൽ ഒക് എന്നല്ലേ ബട്ട് സമ്മതം വേണമത്രെ അപ്പോ കുടുങ്ങും. അല്ലെങ്കി മനേക ഗാന്ധി വരും,Non_hope_speech,1
കെവിൻ ന്യൂസ് 24 ന്റെ തന്നെ ട്രെയിനി ആണോ  നി മീൻ ചാവേറ്,Non_hope_speech,1
ഇവിടെ സ്വവര്‍ഗ രതി ഇഷ്ടപ്പെടുന്നവര്‍,Hope_speech,0
@മലയാളം ന്യൂസ് മീഡിയ ചോദിക്കുമ്പോൾ നോക്കിയും കണ്ടും ചോദിക്കണ്ടേ മാഷേ.. ഇതിപ്പോൾ സ്വയം കുഴി തോണ്ടി..,Non_hope_speech,1
മിട്രോൺ പാകിസ്ഥാൻ അല്ലെ ?,Non_hope_speech,1
യുഎസ്ഇ ചെയ്യുന മൊബൈൽ ചിനയുടെ അല്ലെ സെറ്റ,Non_hope_speech,1
@രെഞ്ജീവ് റോക്കോക്കോ ആര് പറഞ്ഞു മൃഗങ്ങളിൽ ഹോമോസെക്സുവാലിറ്റി ഇല്ലെന്ന്. തനിക്ക് കുറച്ചുകൂടി ബുദ്ധിയും വിവരവും വളരാൻ ഉണ്ട്.,Non_hope_speech,1
എല്ലാരും മനുഷ്യർ ആണ്. അവർ ജീവിക്കട്ടെ അടിച്ചു പൊളിച്ചു. അതിൽ കുരുപൊട്ടുന്നവരുടെ കാവാലം കുറ്റിക്ക് നല്ല പെട കൊടുക്കുവാണ് വേണ്ടത്,Non_hope_speech,1
കെവിന്റെ ഒരു ഫ്രെയിംവർക്ക്,Non_hope_speech,1
@എഡ്വിൻ തോമസ് അങ്ങേനെയാണെങ്കിൽ ഇതിനെ പ്രകൃതി വിരുദ്ധം എന്ന് പറയണോ 🤔,Non_hope_speech,1
പൊട്ടൻ കെവിൻ ഒന്നും അറിയില്ലെങ്കിൽ ഇതിൽ വന്നിരിക്കണോ,Non_hope_speech,1
റെമ്യ നന്ധിനി രമ്യ  കാരക്ട് ആണ്  ഇങ്ങനെയുള്ളവർക് ഒരികളും ഒരു  പെൺകുട്ടിയെ  സ്നേഹിക്കാൻ  സാധിക്കും  എന്ന് തോന്നുന്നില്ല .. അതു കൊണ്ട്  ഇങ്ങനെയുള്ളവർ  വിവാഹം  കഴിച്ചാൽ ആ പെൺകുട്ടിയുടെ  ലൈഫ്.. .... അതു  മനസിലാക്കാതെ തങ്ങളുടെ  കമെന്റ് എതിരെ പറയുന്നവരെ  പോ  മോനെ  ദിനേശ  പറയുക,Hope_speech,0
ഇന്നീ ന്ത് ചെയ്യും,Non_hope_speech,1
@കാംസ്റ്റർ ക്രൂ  കാംസ്റ്റർ ക്രൂ  തനെ ഇപ്പോളും കുറാൻ എന്തു അന്നു എന്ന് മൺസിലയ്യില്ല ബ്ലാരാമ പോലെ ഒരു ബുക്ക് അല്ല ട്രാൻസ്ലേറ്റ് ചെയ്തു അർത്ഥം കണ്ടതാണ് 6326 എയ്ത്ത് കൊണ്ടു കൊറെ കാര്യങ്ങൾ അതിൽ പറയ്യന്നു അതു കൊണ്ടു അന്നു വേർഡ് ബി വേർഡ് ട്രാൻസ്ലേറ്റ് ചെയുമ്പൂ അർത്ഥം അങ്ങിനെ വരുന്തി ഒരു കാര്യ്യം തനു മാനിസിലാകുക കുറാൻ മാത്രമല്ല ഇസ്ലാം ഇന്റെ ഗ്രാൻഡം ന്കുറാൻ.ന്ന്തഫ്സിർ.ന്ന്സുന്ന (ഹദിത്ത്,Non_hope_speech,1
ഇതിൽ ഒന്നു പോലും എന്റെ ഫോണിൽ ഇല്ല,Non_hope_speech,1
പബ്ഗ് നിർത്തൂ ഫ്രീഫയർ കളിക്കൂ,Non_hope_speech,1
@ടൈമെട്രാവലർ • 7 യിയർസ് അഗോ  എല്ലവർക്കും അറിയം ബട്ട് ആക്സെപ്റ്റ് ചെയ്യാൻ ഒരു മാദി,Non_hope_speech,1
എൽജിബിക്ട് എന്നും കേട്ടിടുണ്ട്.. ക്യൂ എന്താണെന്നറ്യൂ🤔,Non_hope_speech,1
@നിഹാൽ കെപി അതെല്ലാം പക്കാ മതതീവ്രവാദം മറക്കാൻ വേണ്ടി എല്ലാവരുടെയും അണ്ണാക്കിലേക്ക് ഇടയ്ക്കിടക്ക്  തള്ളണമെന്നില്ല...ആകാശം ഇടിഞ്ഞു വീണാലും ഇന്ത്യയിലെ ഭൂരിപക്ഷം ന്യൂനപക്ഷം ആവുന്ന വരെ ഇന്ത്യ മതേതരം ആയി നിക്കും..പറ്റുമെങ്കി ഈ മതേതര വചനങ്ങൾ സമാദാന മതരാജ്യങ്ങളിലെ ഭൂരിഭാഗത്തിന്റെ അണ്ണാക്കിലേക്ക് തള്ളികൊടുത്തേക്ക്...ഭൂമിയിൽ ഭൂരിഭക്ഷം ആയിടതെ ഒരു പിടി മണ്ണ് പോലും മതേതരം ആക്കി വെക്കാത്തവന്മാര ഇവിടെ മതേതരം തുളുമ്പിയിട്ട് നീക്കാനും ഇരിക്കാനും പറ്റാത്തത് ..പ്രഹസനം നിർതിയിട്ട് പോയ് കെടന്ന് ഉറങ്ങു ചക്കരെ,Non_hope_speech,1
ഡിആർ രജിത്കുമാർ കുറിച്ച് നിങ്ങൾ അഭിപ്രായം പറയാമോ പുള്ളിയുടെ നിലപാട് എങ്ങനെ നിങ്ങൾ യോജിക്കുന്നുണ്ടോ,Non_hope_speech,1
@അബിൻ സണ്ണി ഞാനും എനിക്കും അറിയണം...ങീ...ങീ,Non_hope_speech,1
രാജന്റെ കുടുംബ ജീവിതം മിക്കവാറും ഇപ്പോൾ ചൈനീസ് പേരുപോലെയായിട്ടുണ്ടാകും,Non_hope_speech,1
@കുക്കു കുക്കൂസ് ആർ കണ്ടെത്തി?...അതൊക്കെ ചുമ്മ വിടുനാഥ് അൻ ബ്രോ,Non_hope_speech,1
ഏത് ദൈവം 🤔🤔,Non_hope_speech,1
@ദ്വിതീയ ജെബി നിന്റെ തലക്ക് സുഖമുണ്ടല്ലോ അതു മതി,Non_hope_speech,1
ആദ്യത്തെ വരി മാത്രമാണ് ശരി.. ബാക്കിയെല്ലാം തെറ്റ്,Non_hope_speech,1
രണ്ടു പേരെയും ദൈവം അനുഗ്രഹിക്കട്ടെ,Hope_speech,0
സ്റ്റെപ്1ന് ആദ്യം ഇന്ത്യക്കാർ ഇതിനു പകരം ആപ്പ് സ് ഉണ്ടാക്കട്ടെൻസ്റ്റെപ്പ് 2ന്വില്ല കുറക്കുകഎൻബിയുടിഎൻഇത് ഇന്ത്യാക്കാർക്ക് പറ്റില്ല,Non_hope_speech,1
@ഗ്ലാഡ്വിൻ ജോർജ് അങ്ങനെ ആണോ അതോ തിരിച്ചു അല്ലെ..  ലെനോവോ ഇപ്പോൾ കാണാത്തത് അതുകൊണ്ട് അല്ലെ...?,Non_hope_speech,1
നിങ്ങൾ' എന്തെങ്കിലും ചേയ്തോളി ഞമ്മക്ക് എന്ത്,Non_hope_speech,1
ഇയലു പുലി അനാലോ....തൃശൂർ ഇൽ  ഇവദയ ...,Non_hope_speech,1
ടിക്ടോക്ക് ഇല്ലെങ്കിൽ ലോകം ഇല്ല,Non_hope_speech,1
ഇത് ചിലപ്പോൾ വെറും എന്റെ തോന്നൽ ആയിരിക്കാം.എങ്കിലും പറയുകയാണ് വിഡിയോയുടെ അവസാനം കോളേജ് ഹോസ്റ്റലിൽ പെണ്കുട്ടികൾ റാഗിംഗ് ചെയ്യപ്പെടുന്നതിനെ കുറിച്ച് പറഞ്ഞപ്പോൾ താങ്കൾ വല്ലാതെ മനസ്സ് ഇടറിപ്പോവുന്നുണ്ട്‌.താങ്കൾക്ക് വേണ്ടപ്പെട്ട ആർക്കോ അങ്ങനെ ഒരു അനുഭവം ഉണ്ടായിരിക്കും.. അതുകൊണ്ടാണ് അങ്ങനെ വാക്കുകൾ ഇടറി പോയത് എന്ന് എനിക്ക് തോന്നി...തെറ്റായിപോയെങ്കിൽ ക്ഷമിക്കുക,Non_hope_speech,1
ഇതിനിടയിലും അപ്പോപ്പനെ ശ്രേദ്ധിച്ച ആ മനസുണ്ടല്ലൂ,Non_hope_speech,1
സാർ - ഞാൻ ആഴ്ചയിലൊരിക്ക പച്ചകറി പുറത്ത നിന്ന് വാങ്ങും. ഇതെങ്ങനെ കഴുകി വൃത്തിയാക്കും? അതു പോലെ പാക്കറ്റ് ചെയ്ത അരി ഉൾപ്പടെയുള്ള വ എങ്ങിനെ അണുവിമുക്തമാക്കാം. ഇതിലൂടെ വൈറസ് പകരുമോ? ദയവായി മറുപടി നൽകു,Non_hope_speech,1
അവന്റെ ഒരു സീ  🤬🤬🤬,Non_hope_speech,1
@കാംസ്റ്റർ ക്രൂ ലിങ്ക് ഞാൻ ഇടതുണ്ട്  കോറെ പ്രേവിഷം എന്നിക്ക് അറിയുന്ന പോലെ പറഞ്ഞോ അപ്പോ തനെ വേരീന്തൊക്കെ പറഞ്ഞു,Non_hope_speech,1
എന്ത് തേങ്ങ ആണ് ഇത് മലയാളികളെ പറയിക്കാൻ,Non_hope_speech,1
വാസ്തവം   തെറ്റുകൾ മഹത്വവത്കരിക്കുന്ന കാലമാണിത് അത് പുരോഗമനപരവും എതിർക്കുന്നവരെ പഴഞ്ചനും ആക്കുന്ന ഏർപ്പാട് അത് ? പൊക്കിപ്പിടിച്ച് ചാനലിൽ കൊണ്ടിരുത്തിയവരേയും ഇൻ്റർവ്യൂ ചെയ്യാൻ വന്നവളും എല്ലാം ശ്രദ്ധിക്കപ്പെടാൻ ആണ്  ഇതാക്കെ അവഗണിക്കുകയാണ് ചാനലുകാർ ചെയ്യേണ്ടത്,Non_hope_speech,1
അയ്യോ സെൻട്രൽ ഗവർണ്മെന്റ് ഉദ്ദേശിച്ചൽ ഇ അപ്പ്ഗൽ നിരോധിക്കാൻ പറ്റും. അവർക്ക് വർഗീയ കലാപം ചിയ്യിപിക്കാൻ ടന്നെ 24 മണിക്കുർ ടെഗായുനില്ല.,Non_hope_speech,1
രോഗി തുമുമ്പോളോ ചുമക്കുമ്പോളോ ആയാലും ആയി 2 മീറ്റർ അകലം ഉണ്ടെങ്കിൽ പകരുണ്ട് സാധ്യത ഇല്ലാലോ.. അപ്പോ എങ്ങനെ മുറിയിൽ ഉള്ളവരിലേക്കു മുഴുവൻ പകരും...വൈറസ് വായുവിലൂടെ പകരാനുള്ള സാധ്യത ഉണ്ടെങ്കിൽ അല്ലെ അതിനുള്ള സാധ്യത ഒള്ളു...സംശയം ആണ്.. ദയവായി ഒന്നു ക്ലിയർ ചെയ്യാമോ,Non_hope_speech,1
ഗെയ് എന്നു പറഞ്ഞാൽ മലയാളത്തിൽ സസ്വര്ഗാനുരാഗി എന്നാണ് അതായത് ഒരേ വർഗ്ഗത്തിൽ ഉള്ള വ്യക്തിയോട് ലൈന്കീകമായും മാനസികമായും അടുപ്പം തോന്നുന്ന അവസ്ഥ.. അആണിന് ആണിനോട് ഇഷ്ടം തോന്നിയാൽ ഗെയ് എന്നും പെണ്ണിന് പെണ്ണിനോട് തോന്നിയാൽ ലെസ്ബിയൻ എന്നും പറയും... ഇത്തരത്തിൽ ഉള്ള എല്ലാ മനുഷ്യരെയും ചേർത്ത് വിളിക്കുന്ന പേരാണ് ലൈങ്കീക ന്യൂനപക്ഷങ്ങൾ അഥവാ സെക്സുവൽ മൈനോറിറ്റി  (ൾഗ്ബ്തിക+).. പ്രകൃതിയിൽ ഇത് തികച്ചും സാധാരണമാണ് ഇതൊരിക്കലും ഒരു രോഗമല്ല 100 കണക്കിന് ജന്തുജാലങ്ങളിൽ പോലും കണ്ടെത്തിട്ടുണ്ട്,Hope_speech,0
ൽവ് ഉ ചെച്ചി എല്ലം വീഡിയോസ് സ്പിആർആർആർആർ,Hope_speech,0
മറിയത്തക് ജീവികുനവർക്ക് പൊള്ളും ജീവികൻ പട്ടുനില പിന്നെയ,Non_hope_speech,1
@വ്യാസ് ദീപ് ഹെറ്ററോസെക്ഷ്വൽ എന്താണ് എന്നു നിതിൻ ന് മനസിലായില്ല.സെക്സ് ഓറിയെഷനില്‍ ക്ലാസ്സിഫിക്കേഷന്‍ ഉണ്ടെന്നു പുള്ളിക്ക് അറിയില്ല,Non_hope_speech,1
ഹെലോ ആപ് ന്‌ പകരം നല്ലൊരു ആപ് ഇല്ല ഇപ്പൊ ഷെയർ ചാട്ട് ഒന്നും കൊള്ളില്ല,Non_hope_speech,1
സൂര്യമ്മാ ഇഷണിക്കായാ ഹാപ്പി വെഡിംഗ് ആനിവേർസറി.  ഒരുപാട് കാലം ഹാപ്പി ആയി ഇത് പോലെ ടന്നെ ഒരുമിച്ച് ജീവിക്കന്ന് ഗുരുവായൂരപ്പൻ അനുഗ്രഹിക്കട്ടെ. ലവ് ഉ. ന്നമ്മീ .നിഘലെ  2 പേരെയും കാനൻ വല്ലാധ് കൊത്തി ആവുകയ.,Hope_speech,0
ലോകം അവസാനികൻ ആയെന്ന് തോനുന്... എന്തോകെ കാണന്മ്...,Non_hope_speech,1
ഇതിന്റെ മുമ്പിലുള്ള ഒരു വീഡിയോയിൽ ഞാൻ ഡോക്ടറോട് ഒരു സംശയം ചോദിച്ചിരുന്ന കൊറൊണ രോഗിയിൽ നിന്ന് മറ്റു ഒരാൾക്ക് എത്രത്തോളം രോഗം പടരാനുള്ള സാധ്യത ഉണ്ടെന്ന് ഞാൻ ചോദിച്ചിരുന്നു അപ്പോൾ ഡോക്ടർ പറഞ്ഞു പകരാൻ സാധ്യതയുണ്ട് എന്നായിരുന്നു മറുപടി എന്നാൽ ഈ എപ്പിസോഡിൽ ഡോക്ടർ പറയുന്ന രോഗപ്രതിരോധശേഷിയുള്ള ഒരാളുടെ ശരീരത്തിൽ നിന്ന് വൈറസിനെ തുരത്തി ഓടിക്കും എന്ന്...,Non_hope_speech,1
അല്ല ബ്രോ..മാലെ ആയി  ജനിച്ചെ പിന്നീട് ടീനേജ് പ്രായത്തിൽ ഹോർമോണ് ചേഞ്ചസ് കാരണം  ഫെമലെ ആയി മാറുന്ന  അവസ്ഥ ആണ് ട്രാൻസ്ജെൻഡർ.  ന്മലെ ടോ ഫെമലെ = ട്രാൻസ്വുമെന്ന്ഫെമലെ ടോ മാലെ =ട്രാൻസ്മെന്ന്ചുരുക്കം പറഞ്ഞാൽ ഒരു ശരീരത്തിൽ മാലെ & ഫെമലെ സെക്സുവൽ  ഓർഗൻസ് ഉണ്ടാകും.. ബട്ട് മനസുകൊണ്ട് ഒന്നുകിൽ മാലെ അല്ലെങ്കിൽ ഫെമലെ ആയിരിക്കും.,Hope_speech,0
ട്രെയിനിലെ ബയോടോയ്ലെറ്റിന്‍റെ പുറം തള്ളുന്ന വെള്ളത്തില്‍ വെെറസിന്‍റെ അംശം ഉണ്ടാകുമോ,Non_hope_speech,1
അവര് കല്യാണം കഴിച്ചാൽ സമൂഹത്തിനു പ്രശ്നം ഉണ്ടാകും പക്ഷെ ആ പ്രശ്നം എന്താണെന്ന് എനിക്ക് അറിഞ്ഞുട ആഹ്ഹ അന്തസ്സ്. പൊട്ടൻ കെവിൻ.,Non_hope_speech,1
കൊറോണ വൈറസ്  ഉള്ള ഒരാൾ കൈ കൊണ്ടോ ശരീരത്തകന്റെ ഭാഗങ്ങൾ കൊണ്ട് എവിടെ എങ്കിലും സ്പർശിച്ചാൽ വൈറസ് അവിടെ പടരുമോ?,Non_hope_speech,1
അഞ്ജ്ഞ രാജ് ഇങ്ങനെയൊന്നും ത്നമാശ പറയെല്ലേ,Non_hope_speech,1
താനൊക്കെ എന്തൊരു തോൽവി ആണെടോ.,Non_hope_speech,1
